Date,Region,Total_State_Infections,XFG.1.1,XFG.14.1,XFG,PQ.2.8.1,RV.1,NB.1.8.1,BA.3.2,XFZ,PQ.17,XFG.6,XFG.2.5.1,XFG.23.1.3,PQ.2.1.6,Other,LF.7.9,LF.7,XFY,XFG.10.4,XFC,PQ.17.11,NW.1,JN.1,XFV,KP.3.1.1,BA.5,B.1.1.529,XEC,XFG.1,LP.8.1,XDV.1,PA.1,BA.2,XEC.4,KP.3,MC.10.1,LF.7.7.1,XEK,MC.28.1,LF.7.7.2,LF.7.2.1,LB.1.3.1,XEQ,MC.1,MC.19,KP.2,JN.1.16.1,GK.1.1,EG.5,JN.1.16,LB.1,KS.1,KP.1.1.3,JN.1.18.6,KP.2.3,JN.1.18,LP.1,KP.2.15,KP.1.1,JN.1.11.1,JG.3,LF.3.1,KW.1.1,KP.4.1,KP.1.2,JN.1.7,JN.1.8.1,XDP,KQ.1,JN.1.13.1,JN.1.32,XBB,KV.2,XBB.1.9.1,XBB.1.5,JN.1.4.3,JN.1.13,JD.1.1,HV.1,BA.2.86,XBB.1.5.70,XBB.1.16.6,JF.1,HK.3,HF.1,EG.5.1.8,CH.1.1,XBB.2.3,XBB.1.16.11,XBB.1.16,GE.1,FL.1.5.1,XBB.1.5.72,XBB.1.16.17,XBB.1.16.15,XBB.1.16.1,GK.2,EG.6.1,XBB.1.42.2,XBB.1.9.2,XBB.1.5.10,XBB.1.5.1,FD.1.1,XBB.1.5.68,FE.1.1,XBB.2.3.8,XBB.1.5.59,EU.1.1,BQ.1.1,BQ.1,FD.2,BA.2.75.2,BA.2.75,BA.2.12.1,BA.1.1,BN.1,BF.7,BF.11,BA.4.6,BA.4,BA.5.2.6,B.1.617.2
2023-07-18,RI,802,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,72,183,0,0,0,7,0,11,28,0,0,8,0,10,71,9,77,6,41,11,0,0,44,0,9,13,20,18,10,6,3,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-19,RI,814,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,71,181,0,0,0,7,0,11,29,0,0,9,0,10,71,9,78,6,45,11,0,0,46,0,9,13,19,19,10,6,3,7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,RI,826,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,70,180,0,0,0,8,0,11,30,0,0,9,0,10,72,10,79,6,49,12,0,0,47,0,10,13,19,19,10,6,3,7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,RI,838,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,69,178,0,0,0,8,0,12,31,0,0,9,0,11,72,10,80,6,53,12,0,0,48,0,10,13,18,19,10,6,3,7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,RI,850,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,68,176,0,0,0,9,0,12,31,0,0,9,0,11,72,10,81,7,57,12,0,0,50,0,11,13,18,19,9,7,3,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,RI,875,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,68,176,0,0,0,9,0,12,33,0,0,10,0,11,74,10,84,7,62,12,0,0,52,0,12,13,17,20,10,7,3,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,RI,901,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,68,177,0,0,0,10,0,12,34,0,0,10,0,11,76,11,86,7,68,13,0,0,54,0,13,13,17,20,10,7,3,9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,RI,927,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,68,177,0,0,0,11,0,13,36,0,0,10,0,12,77,11,89,8,74,13,0,0,56,0,14,13,17,21,10,8,3,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,RI,952,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,67,176,0,0,0,11,0,13,38,0,0,11,0,12,78,12,91,8,80,13,0,0,59,0,15,13,16,21,10,8,3,10,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,RI,978,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,66,176,0,0,0,12,0,13,39,0,0,11,0,13,80,12,94,9,86,14,0,0,61,0,16,13,16,22,10,9,3,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,RI,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,66,175,0,0,0,13,0,14,41,0,0,12,0,13,81,12,96,9,93,14,0,0,64,0,17,13,15,22,10,9,3,11,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,RI,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,65,174,0,0,0,14,0,14,42,0,0,12,0,13,82,13,99,9,99,14,0,0,66,0,18,13,15,23,10,9,3,12,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,RI,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,64,173,0,0,0,14,0,14,44,0,0,13,0,14,84,13,102,10,106,15,0,0,69,0,19,13,14,23,10,10,3,12,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,RI,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,63,172,0,0,0,15,0,15,46,0,0,13,0,14,86,14,105,10,114,15,0,0,71,0,20,13,14,24,10,10,3,13,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,RI,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,62,171,0,0,0,16,0,15,48,0,0,13,0,15,87,14,108,11,122,15,0,0,74,0,21,13,13,24,10,11,3,14,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,RI,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,61,169,0,0,0,17,0,15,50,0,0,14,0,15,88,15,110,12,130,16,0,0,77,0,22,13,12,25,10,12,3,14,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,RI,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,59,167,0,0,0,18,0,16,52,0,0,14,0,16,90,15,113,12,138,16,0,0,80,0,24,13,12,25,10,12,3,15,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,RI,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,58,164,0,0,0,19,0,16,54,0,0,15,0,16,91,16,116,13,147,17,0,0,83,0,25,13,11,26,10,13,3,16,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,RI,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,55,157,0,0,3,19,0,16,55,0,0,15,0,16,90,16,116,13,151,16,0,13,84,16,26,13,10,26,10,13,3,16,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,RI,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,56,160,0,0,3,21,0,17,58,0,0,16,0,16,93,17,119,13,158,17,0,13,86,17,26,13,10,26,10,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,RI,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,58,162,0,0,3,22,0,18,61,0,0,16,0,17,95,18,121,14,163,17,0,14,87,17,27,13,11,26,10,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,RI,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,59,163,0,0,4,24,0,19,64,0,0,17,0,17,98,19,122,14,169,17,0,14,88,18,27,13,11,27,10,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,RI,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,60,164,0,0,4,25,0,20,67,0,0,18,0,17,100,19,124,15,174,17,0,14,89,18,27,14,12,27,10,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,RI,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,61,165,0,0,4,27,0,21,70,0,0,18,0,17,102,20,126,15,180,17,0,15,90,19,27,14,12,27,10,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,RI,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,62,166,0,0,4,29,0,22,73,0,0,19,0,17,104,21,127,15,185,18,0,15,91,19,28,14,13,27,9,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,RI,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,63,166,0,0,4,30,0,23,76,0,0,19,0,17,106,22,129,16,191,18,0,15,92,20,28,14,13,27,9,14,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,RI,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,63,164,0,0,4,32,0,24,78,0,0,20,0,17,107,23,128,16,194,18,0,16,91,20,28,14,13,27,9,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,RI,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,63,162,0,0,4,33,0,24,80,0,0,20,0,16,107,23,128,16,197,17,0,16,91,20,27,14,14,27,9,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,RI,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,64,160,0,0,4,34,0,25,83,0,0,21,0,16,108,24,127,16,200,17,0,16,90,21,27,14,14,26,9,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,RI,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,64,157,0,0,4,36,0,26,85,0,0,21,0,16,108,24,126,17,203,17,0,16,90,21,27,13,14,26,8,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,RI,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,64,155,0,0,4,37,0,27,87,0,0,21,0,16,109,25,126,17,206,17,0,16,89,21,26,13,15,26,8,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18,RI,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,64,152,0,0,4,38,0,28,89,0,0,22,0,15,109,25,125,17,209,17,0,16,88,21,26,13,15,25,8,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19,RI,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,150,0,0,4,40,0,28,92,0,0,22,0,15,110,26,124,17,212,16,0,16,87,22,26,13,15,25,7,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,RI,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,64,147,0,0,4,41,0,29,94,0,0,22,0,15,110,27,123,17,215,16,0,16,87,22,26,13,16,24,7,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,RI,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,64,144,0,0,4,43,0,30,96,0,0,23,0,14,110,27,122,17,218,16,0,16,86,22,25,13,16,24,7,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,RI,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,64,141,0,0,4,44,0,31,99,0,0,23,0,14,111,28,122,18,221,16,0,17,85,22,25,12,16,23,7,12,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,RI,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,64,139,0,0,5,46,0,32,101,0,0,24,0,14,111,29,121,18,224,15,0,17,84,23,24,12,17,23,6,12,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,RI,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,64,136,0,0,5,47,0,32,104,0,0,24,0,14,112,29,120,18,227,15,0,17,83,23,24,12,17,23,6,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,RI,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,64,132,0,0,5,49,0,33,106,0,0,24,0,13,112,30,119,18,230,15,0,17,82,23,24,12,17,22,6,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,RI,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,64,129,0,0,5,50,0,34,109,0,0,25,0,13,112,31,118,18,233,15,0,17,81,23,23,12,18,22,5,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,RI,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,65,128,0,0,5,53,0,35,113,0,0,26,0,13,114,32,118,19,239,15,0,17,81,24,23,12,18,21,5,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,RI,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,65,126,0,0,5,55,0,37,117,0,0,26,0,12,116,33,118,19,246,15,0,18,81,25,23,12,19,21,5,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,RI,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,66,124,0,0,5,57,0,38,121,0,0,27,0,12,118,34,118,20,252,14,0,18,81,25,23,11,19,21,4,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,RI,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,67,122,0,0,5,60,0,40,125,0,0,28,0,12,119,35,118,20,258,14,0,18,81,26,23,11,20,20,4,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,RI,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,67,119,0,0,5,62,0,41,129,0,0,29,0,12,121,36,119,21,265,14,0,19,81,26,23,11,21,20,4,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,RI,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,68,116,0,0,5,65,0,43,134,0,0,29,0,11,123,37,118,21,271,14,0,19,80,27,22,11,21,20,3,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,RI,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,68,112,0,0,5,66,0,43,136,13,16,30,0,11,122,38,116,21,273,14,3,19,78,27,22,11,22,19,3,11,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,RI,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,67,109,0,0,6,71,0,42,136,13,17,30,0,11,123,38,115,21,273,14,3,20,77,27,21,11,21,19,3,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,RI,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,66,106,0,0,6,75,0,41,136,13,17,30,0,11,123,39,114,21,272,14,3,21,76,27,21,11,21,19,3,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,RI,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,66,104,0,0,7,80,0,40,136,14,17,30,0,11,123,39,114,21,271,14,3,21,74,28,20,11,20,18,3,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,RI,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,65,101,0,0,7,84,0,39,137,14,18,30,0,11,123,40,113,21,271,14,3,22,73,28,20,10,20,18,3,10,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
